geneID	geneSymbol	log2FC	KD.geneSymbol	perturb_id	KD.geneID	KD.geneID_ASO
ENSG00000263072	RP11-473M20.14	-0.5972963700266801	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000090863	GLG1	0.28947960706695197	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000185052	SLC24A3	-1.47372207073064	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000151748	SAV1	0.44870814964905203	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000118777	ABCG2	0.7189104062027891	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000111261	MANSC1	0.7240784381324791	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000180385	AC034193.5	-0.830121623359905	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000101460	MAP1LC3A	0.50605849447326	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000144369	FAM171B	0.552153521005798	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136450	SRSF1	-0.3343151507455481	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136156	ITM2B	0.47830467626597395	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000123685	BATF3	-0.7876078339192081	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000134086	VHL	0.433743895249385	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000198682	PAPSS2	0.35184784136338004	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000082438	COBLL1	0.36262756002626895	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000115641	FHL2	0.368750010995568	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000255090	RP11-820L6.1	-0.637912371880982	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000266086	RP11-159D12.5	-0.330450169508956	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000109762	SNX25	-0.777707222335971	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000080031	PTPRH	1.08949330746969	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000119906	FAM178A	-0.4020343654011261	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000151247	EIF4E	-0.395726270407255	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000072401	UBE2D1	0.45274003692029996	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000248932	RP11-319G6.1	0.674717478779772	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000267314	AC104532.2	0.697734751991589	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000090581	GNPTG	0.34677706360590504	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000141642	ELAC1	0.48099652280591704	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000140548	ZNF710	-0.6144021433497671	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000184428	TOP1MT	0.4091975573695061	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000184898	RBM43	0.532831307361465	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000148450	MSRB2	0.39075099976780103	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000147224	PRPS1	-0.39535570918041996	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128272	ATF4	-0.543527484338161	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000108219	TSPAN14	-0.351312919842963	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000135913	USP37	-0.449967242940154	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000107562	CXCL12	0.624858168876982	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000072786	STK10	-0.350358612497459	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163827	LRRC2	0.784805533422506	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000157353	FUK	0.75184588452001	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000164305	CASP3	-0.387515408601259	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000109184	DCUN1D4	-0.343704931914155	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128309	MPST	-0.36956438055978297	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000124249	KCNK15	1.55705262624244	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000160888	IER2	-0.37503044482263903	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000135838	NPL	0.9593865562460171	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000108306	FBXL20	0.506187420666247	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000086062	B4GALT1	0.308951523252901	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000180190	TDRP	-0.6098100999685101	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000232536	RP11-74C1.4	0.7248107874714771	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163820	FYCO1	0.331140528968668	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000213967	ZNF726	-0.567002771582787	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000070087	PFN2	0.299140488057008	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166401	SERPINB8	-0.32212656154617497	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000178726	THBD	-0.987756538738053	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000175183	CSRP2	0.38746018042356295	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000130751	NPAS1	0.8053286823863148	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000132000	PODNL1	0.546913533136864	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000100726	TELO2	-0.41129248521566597	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000185022	MAFF	-0.45982340260317894	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000150401	DCUN1D2	-0.527600539243553	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000183688	FAM101B	-0.998810060071422	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000214100	AC079776.2	0.8501747136256729	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166479	TMX3	0.279272931026961	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000184939	ZFP90	0.41066404183165295	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000173992	CCS	0.37346556406255604	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000157326	DHRS4	0.332647783850012	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000148229	POLE3	-0.35315441732109704	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000198246	SLC29A3	0.871563198756952	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000103021	CCDC113	0.616986108874208	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166337	TAF10	0.32136939979583	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166507	NDST2	0.354660337171202	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000119862	LGALSL	0.581438700415662	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000103274	NUBP1	-0.506898519351783	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000196776	CD47	0.352831613029873	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000178386	ZNF223	0.6306496819802321	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000164615	CAMLG	0.37634426666159293	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000115350	POLE4	0.269801656026406	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000104756	KCTD9	-0.35810178215150396	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000185338	SOCS1	0.483706636159615	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000168779	SHOX2	0.38116935298214005	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000161904	LEMD2	-0.409159354790544	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000187650	VMAC	0.685844932705496	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000170037	CNTROB	-0.362179753851889	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000154079	C6orf57	0.40014506822286894	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163611	SPICE1	-0.55196305471977	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000070159	PTPN3	-1.3809996354832	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000064601	CTSA	-0.33342516027888697	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000027847	B4GALT7	0.478937530845206	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000206530	WDR52	-0.580071981759652	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128654	MTX2	0.362713031657639	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000213963	AC074286.1	0.793837987363118	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128059	PPAT	-0.365279708379144	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000242114	MTFP1	-0.690054262192727	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000110011	DNAJC4	0.465444651013198	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000250786	SNHG18	0.380478876435285	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000258457	RP11-298I3.4	0.6989787908251551	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000090924	PLEKHG2	-0.34499409438071305	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000137834	SMAD6	0.4640829410968211	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000184785	SMIM10	0.38927003812960104	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000069974	RAB27A	-0.403398065618961	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000109390	NDUFC1	0.31229566226759103	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000064989	CALCRL	1.34663326186672	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000138303	ASCC1	0.38496151686927504	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000130475	FCHO1	1.0450961915385502	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169583	CLIC3	1.17508623269134	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000254782	RP11-155D18.12	0.36747237332640903	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000167487	KLHL26	0.46629134109354	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000235823	LINC00263	-0.6696532763652769	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000230629	RPS23P8	-1.29669027437509	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000164916	FOXK1	0.362168552810044	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000228512	RP11-281A20.2	1.04496767828307	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169047	IRS1	0.318692118434223	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000109790	KLHL5	0.40446687193864705	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136908	DPM2	-0.340517320551441	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000271741	ZMYM6	0.505918358488715	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000197841	ZNF181	0.557130105859631	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000050327	ARHGEF5	0.9900654221321851	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000134201	GSTM5	0.416394345928986	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000123737	EXOSC9	-0.353831928210898	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000162852	CNST	-0.34865310341998196	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000115825	PRKD3	-0.308450674691773	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000151151	IPMK	0.3711637561568011	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000137672	TRPC6	-0.927476940133003	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000114315	HES1	-0.661563728589469	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000112655	PTK7	-0.4121425023414829	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000267530	AC006273.5	0.845673507111443	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000108590	MED31	-0.336248070558427	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000187630	DHRS4L2	0.317005649474305	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000111087	GLI1	-0.674584819543194	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000143367	TUFT1	0.698110150222512	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000260257	RP5-1085F17.3	-1.40460786140854	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000148688	RPP30	-0.383996278971565	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000225791	TRAM2-AS1	0.517301463001605	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000168061	SAC3D1	-0.43529643612173496	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000111696	NT5DC3	0.380742385764118	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000079156	OSBPL6	-0.642962261276835	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000102878	HSF4	0.622740013880835	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000113569	NUP155	-0.6306295743454879	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000197568	HHLA3	0.5242672350769051	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000181472	ZBTB2	-0.391390950703659	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000116128	BCL9	0.4098238592474461	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000238113	RP11-262H14.1	0.47359960314215704	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000106348	IMPDH1	-0.37985355861384495	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000151690	MFSD6	0.4271772381071379	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000111331	OAS3	-0.5281510439910461	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000177302	TOP3A	-0.48926619349604294	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000167785	ZNF558	0.447796487598866	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000131116	ZNF428	0.4300903067802829	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169071	ROR2	1.10783569447933	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000198876	DCAF12	-0.317461345291512	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000142082	SIRT3	0.520714011039119	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169045	HNRNPH1	-0.38801202529326095	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000135778	NTPCR	0.386103787485744	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163961	RNF168	-0.3519788597151571	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000231789	RP11-558F24.4	0.718129202105455	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000145216	FIP1L1	-0.235945107880332	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000233966	UBE2SP1	-1.45431379679467	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000160753	RUSC1	-0.363925415917832	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000171492	LRRC8D	-0.42000064726308295	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000119707	RBM25	-0.29147484759595693	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136891	TEX10	-0.34348058424846095	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000115840	SLC25A12	0.479337580060427	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000183801	OLFML1	0.8606314152296992	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000158604	TMED4	0.258202256900383	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169299	PGM2	-0.36961912975082106	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000157184	CPT2	0.428140150354713	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000155275	TRMT44	0.5926627987722409	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000105711	SCN1B	-0.443030069594283	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169871	TRIM56	-0.37005402276087107	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000121289	CEP89	-0.292345643777036	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000129235	TXNDC17	0.347675361760375	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136144	RCBTB1	0.44877170837883396	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000165283	STOML2	-0.34874402677654603	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000187098	MITF	0.39783500004152	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000106479	ZNF862	0.49136724713603797	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000165029	ABCA1	-0.43238861145172	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000268858	C20ORF135	-0.457043169648291	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000118898	PPL	1.3653127508275	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000224596	ZMIZ1-AS1	0.7105018446227179	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000225067	RPL23AP2	-1.7480357318105701	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000164967	RPP25L	0.436202092213151	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000139926	FRMD6	-0.288447606351448	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000172244	C5orf34	-0.469325805539539	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000165698	C9orf9	0.639010388989396	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000152620	NADK2	0.42889641527350203	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000165891	E2F7	-0.38267881861788794	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000114779	ABHD14B	0.34801043838891405	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000131795	RBM8A	-0.28665182304989695	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
